"Y","ID","Operator","Date","Priority","Price","Speed","Duration","Temp","Location","Agreed","State","Class","Surface","sensor1","sensor2","sensor3","sensor4","sensor5","sensor6","sensor7","sensor8","sensor9","sensor10","sensor11","sensor12","sensor13","sensor14","sensor15","sensor16","sensor17","sensor18","sensor19","sensor20","sensor21","sensor22","sensor23","sensor24","sensor25","sensor26","sensor27","sensor28","sensor29","sensor30"
18.0238409763512,"G10013","HH",2020-06-13,"Low","Expensive","Medium","Very Long","Hot","Storage tanks","No","Under review","Wooden","Smooth",25.4632574906112,23.7209643987927,29.2658344871826,37.509295423771,34.6979471439086,33.8420968657956,28.6824765914583,26.0959268744411,32.8494088213042,31.1841511800344,83.216878338156,83.8898920634728,75.2248887011248,72.0347941840178,68.2071750916819,83.3337039964023,67.4583240858092,71.0156803571409,76.2096986772562,76.2512454492951,92.1917836438075,54.1041133887157,85.8777963350956,72.3531652125162,83.4944269138951,69.839787285756,80.0156883236728,72.3197329375198,69.9441908616739,84.6009195650183
23.841417632147,"G10014","HH",2020-06-20,"High",NA,NA,"Long","Warm","Storage tanks","Yes",NA,"Wooden","Rough",12.1902914194962,4.67726192523107,NA,6.46476369352134,12.1414635474804,NA,7.21010619453151,5.76659293703826,7.97816283002271,12.236862900476,42.1028557522196,37.458407380912,34.0902685514401,33.0092977596477,49.4697315392726,29.3977404002198,32.6805619417993,43.9136139209617,24.3149983681922,43.7050613117076,-39.1848943079354,-34.7375556815161,-24.573400462803,-20.1852868724283,-49.5675657503276,-39.4136403483951,-43.5396123276662,-53.0331921701727,-26.9345927121873,-35.4228181214557
30.8120857132341,"G10015","HH",2020-06-26,"High","Expensive","Fast","Long","Warm","Steam plant","Yes","Under review","Ceramic","Rough",25.0233353919584,24.2249440583878,36.5150243762485,23.0300316275244,38.3891490240977,26.4291460881061,41.2543063674874,24.3684091549564,NA,34.8924018626151,61.7116387399131,77.3729656266612,68.663460515933,71.3760342258921,80.2477718238113,74.3970845855897,67.7748974142496,80.7935976497777,68.47178446257,66.96512473503,-13.0678465635391,1.89807641930478,-27.1840004614536,4.18372002331803,20.0368093803029,-2.38246692697479,-12.7927794243874,-10.7133344241598,-40.1670102271777,-34.8103279369566
18.2914368626623,"G10016","HH",2020-07-04,"Low","Cheap","Fast","Short","Hot","Storage tanks","No","Checked","Ceramic","Smooth",12.336640461843,24.2885129719139,23.5932885562813,20.4653537941886,17.48882610981,28.9239188606931,22.2107327140406,16.9469471147031,NA,23.767996557755,85.3302671349103,95.9524631314303,108.293983214991,109.123696251599,91.3257057461039,77.4199435580799,85.1058095039225,102.564666155554,92.4108590197517,93.1485249086278,73.3084348573734,58.7194316761625,69.6623101958797,71.2257939170141,68.0274288404212,49.9962144507138,70.7176095828613,66.2358040873554,82.8085124736568,67.0507487740715
19.2205608241007,"G10017","HH",2020-07-11,"High","Cheap","Slow","Short","Warm","Steam plant","No","Uncertain","Wooden","Rough",11.559912825815,17.3127797178121,19.5719933948659,12.8447493118811,19.2041186173687,20.6558786996279,11.5190672724678,15.1857616964577,NA,16.7806513575001,66.0186490263515,74.5609121021955,73.4767288225487,79.3804683440235,75.5157773853229,90.1591499120492,64.0369066378084,77.4263258663828,90.1162621903827,75.0944304155677,79.5569848122871,55.9066152050409,71.9430242779372,62.4667841318638,77.8980473436024,64.1004668945183,58.6869229341817,84.7359114808158,70.6701808251561,84.2459883689398
17.4506032583965,"G10018","KL",2020-07-18,"Medium","Cheap","Medium","Short","Hot","Steam plant","Yes","Under review","Wooden","Textured",-0.638592847821389,-5.87772075495765,10.280450608897,-1.27890370983707,6.47127504613489,5.96077249134648,4.91394633387086,5.84987310880997,2.70532845702881,-2.0529340399861,38.1352722925161,25.4468390732099,42.6661490463653,23.0807167030228,32.440800233249,43.1707070752468,29.0230380702355,45.136695298036,39.1338824433442,38.9545501544094,3.40782105308143,25.1081141347064,14.2614009784551,16.1634726898577,18.484620487341,12.4076652861992,24.2205611776699,1.86628279037756,17.367306883403,15.4154419447699
23.2592551811854,"G10019","HH",2020-07-24,"Medium","Expensive","Medium","Long","Warm","Storage tanks","No","Checked","Plastic","Rough",29.5257905325497,22.6842763074692,26.0782211088306,25.7102990195801,33.3998698497886,25.4027625981537,21.3004090183307,19.5055354612397,29.4890589298962,23.9377480929093,36.7780984702729,25.5030113771647,35.3977610920092,45.1572055842965,36.0750976795922,18.6595500047662,26.467628855498,24.2062774094071,35.3995339498059,37.9917429348837,89.8320901448986,78.3233837047627,42.294938415659,53.3819779329256,84.1951992687899,88.4528279990553,63.829526199815,88.6871286816058,80.7121410917951,77.2198878011694
16.4501094292371,"G10020","KG",2020-07-31,"Medium","Cheap",NA,"Short","Warm","Steam plant","Yes",NA,NA,"Rough",-0.213428743603352,2.17393054623181,-0.635825025943245,12.9656206329611,5.54955305644133,4.94100733821112,-2.65290513225751,5.46567465914988,3.42146518679251,-2.08698120822408,NA,32.2626930592374,34.0146417497704,33.9392446782766,49.4852453136024,38.2017157251362,23.7828684864177,35.799461587967,32.5089655240498,39.1731673846346,3.44399365444636,-21.2921098864965,2.10264723853527,-5.6733265338057,1.93486589575175,-3.89339383723532,2.75155100241081,-21.730254124732,NA,-10.7604115274369
25.9952859863053,"G10021","HH",2020-08-07,"High","Fair","Medium","Short","Cold","Control room","No","Under review","Ceramic","Rough",41.7559341318639,48.5820810769349,43.0139544688156,35.4932010508534,36.2359144025018,38.8627281313546,35.1798843930793,48.9020064179399,41.7384641023816,29.250833276149,74.842373125045,67.0975089788337,79.5121527478645,58.4631359690007,81.0831830376141,54.8347989408583,74.5543203515036,72.6446873915705,67.009187506434,59.8757921212973,41.9818386177506,25.8351460173802,20.9046825327599,17.6273753425628,26.7335325454066,35.9892683948585,37.5349007122078,9.8830113827145,31.6187563138774,27.1908048228062
8.2465435987644,"G10022","HH",2020-08-15,"Medium","Expensive","Fast","Very Long","Warm","Control room","Yes","Uncertain","Plastic","Rough",31.5307431671031,32.8159377595883,37.4096062698909,37.6525084695362,40.5036610004548,33.4493448837766,39.7886727229247,24.3663164036987,34.5042352998976,35.1430157766539,59.684831812831,54.6141633050088,64.8196196725231,58.1216475925563,79.1656045465489,73.5172810137635,70.311011243408,73.7841739051008,43.6755986113234,46.1614578004735,101.992054366171,88.1857984062501,79.5692770041902,80.003659474254,96.3196685887082,88.0366790310644,100.816065956589,73.8051574035669,76.3649667781977,107.010415300837
14.9963477193606,"G10023","HH",2020-08-22,"Low","Expensive","Medium","Very Long","Warm","Storage tanks","No","Under review","Wooden","Textured",28.7329078312432,20.9970417317757,33.8762576982206,31.1270352906981,36.5223945531714,27.2121654300364,28.0658270058417,32.6075540349902,30.3819504867599,34.2804515593783,80.7566932681795,78.578481336324,90.5968492227818,74.7359320238414,85.5968600128606,74.2083817997319,96.8669397813834,85.196180870965,75.5318006553762,85.1755651167633,34.8709192441987,66.5455485804987,28.7336890667756,29.2968521457347,54.1931402663145,59.2760968493585,29.9349719137716,47.5244302202377,65.8229312910974,21.8401663708526
10.0897810530701,"G10024","HH",2020-08-28,"Medium","Expensive","Fast","Very Long","Warm","Storage tanks","No","Checked","Wooden","Smooth",36.0820513811214,30.0498796231906,41.4339441467115,26.1224816388345,42.3241276828733,24.3667127796287,30.8412832974518,46.0784980461617,46.4017289551029,38.4024207493907,49.1266243031065,37.1047208327333,45.6884005132183,32.4893398656439,31.8757219819713,28.6072033982899,50.38606674786,39.7345166527401,41.9013850662104,34.620521630683,-21.7337138932941,-10.6788449844166,-43.3376385452475,-33.1910050797044,-29.514663777919,-20.2491403186418,-17.9572784488939,-15.0782329375928,0.394475904019494,-37.652612381763
26.0175295298052,"G10025","HH",2020-09-05,"Low","Cheap","Medium","Short","Warm","Steam plant","No","Uncertain","Wooden","Smooth",2.148171893315,1.51892766774185,-5.48755696942248,-6.93684945735278,13.3104228532432,5.67208920855822,0.342179320425551,1.61710963562202,6.21605079497971,1.01699335707005,96.6452902348712,77.0153727591569,96.3676826846543,64.5464507025263,95.2009269429632,92.0557630113731,85.2026107976807,80.8405301777564,74.1221629646298,91.0994794145203,26.1159940146748,49.3502089083881,19.6310595414586,48.5902906723408,36.418143208039,19.151787962567,37.4778700333049,30.269223063377,51.0227951435078,31.1379894394099
3.70588857350106,"G10026","HH",2020-09-12,"High",NA,"Fast","Very Long","Warm","Control room","Yes","Checked","Plastic","Smooth",4.90153787838554,6.30023055252145,3.90924441368332,NA,5.38202038230807,13.2425921414147,NA,3.22694838184807,NA,9.22635869157183,24.0786106358893,30.7825534644825,32.4219808122736,39.9872260336772,35.1839489718063,55.9249677753954,NA,56.5196212456733,52.0119171587086,50.0969338513617,58.0139592090805,38.5247866773409,61.0976136267375,69.19951054471,63.5582219745252,78.6091533525738,42.2988341215661,50.1755306066997,66.7623305676196,28.2874882758413
30.1250648959867,"G10027","HH",2020-09-18,"Low",NA,"Medium","Long","Warm","Control room","Yes","Under review","Wooden","Textured",30.012041143969,29.748795773224,30.612371809149,28.560711660373,29.5925088414969,24.8828034521238,16.9574880109341,NA,NA,33.8232295912141,81.1468036178856,77.2323224447372,70.8207626839232,92.6887510714418,82.9297557941117,72.4077828048035,NA,NA,97.7315406404138,72.6323989943374,52.9787102755714,50.3860032055836,16.1598904483164,58.1983529971931,40.8180957229492,30.1721306309434,38.3314093097219,44.84840334548,20.2762170921429,33.0488873663225
27.9859075568801,"G10028","KG",2020-09-26,"Low","Expensive","Medium","Short","Warm","Storage tanks","Yes","Uncertain","Wooden","Smooth",32.7404548519999,32.9585982362292,37.8673280391794,35.1841585369294,33.0621254395966,36.0130644701983,36.2343764398216,43.8805500435931,29.8612167016055,32.3469217148199,55.9843260268224,46.5481359211344,60.617337786001,65.3859791220953,71.2669440340844,56.6862849074377,65.6297959598524,48.1602335036315,69.6544745252708,77.9575564706981,-5.00078906720045,-9.52406130049438,-15.1013484899254,-4.13347645504376,-11.1545390011531,-0.665688567329244,9.33830820512037,-28.5378656286455,-38.9535331941376,-12.4536433589979
10.0174929017734,"G10029","HH",2020-10-03,"Low","Fair","Fast","Short","Warm","Storage tanks","No","Under review","Ceramic","Rough",11.3173396132162,16.430167287943,20.3023895608219,22.0219959589336,16.0989228544674,17.9405334378955,17.4486099795121,10.7482853829574,NA,16.0498298221938,25.7882610249662,36.2253901436516,35.1753393140007,30.4931156796966,32.620547674855,38.7761348225628,35.8825655784254,37.3929828364537,46.4368736456949,35.6599235620067,51.4017269739121,32.1616513020215,30.5928029655659,38.0167800429702,40.6354405084038,50.4772693987808,38.7145334737865,41.1668479240315,45.7073934621622,28.33707936146
7.63648012257072,"G10030","KG",2020-10-10,"Medium","Cheap","Fast","Very Long","Hot","Steam plant","Yes",NA,"Ceramic",NA,3.33111478607356,11.424016141725,9.16769818387579,2.62865413197681,6.10120035428234,NA,-1.0750342238381,-1.00843693994768,NA,-0.125369662622719,NA,34.8184364864799,51.6767226678582,48.6283896562682,51.3952438154276,43.1807818361316,46.3057632260342,50.6966023896144,48.061221569907,49.0592976387761,107.870609847852,114.935234291478,87.3185265975816,106.183025671506,103.997828864597,95.9830834289348,101.72614046182,109.145362745329,86.5749755439299,91.693745100137
23.5771016386347,"G10031","HH",2020-10-16,"High","Cheap","Slow","Short","Cold","Storage tanks","Yes","Under review","Wooden","Smooth",39.0517213760725,33.4592600713814,29.9564413976971,34.7303131221239,36.9155047279152,36.7082307576588,28.1227842032277,36.3267919679765,32.0364360812143,32.6971740201319,66.6378609933461,52.1568530010747,62.8024548433235,72.0494254803638,64.4684419466068,40.3835647203267,59.7638993178398,72.4933326445673,59.2401059205872,53.9284069757862,65.566223457979,55.2873797621452,68.818864168387,72.2119591609998,47.8059629053093,53.5390801973052,35.5279194897492,51.6085069905002,60.4629255579414,38.4041443131925
22.3388765027225,"G10032","HH",2020-10-23,"Medium","Cheap","Fast","Long","Warm","Storage tanks","Yes","Under review","Ceramic","Smooth",-3.0471383540517,NA,-1.67590263960385,-2.61012452340068,NA,7.05327247581061,-0.432489933062078,7.63538888866154,1.21769676824178,3.17795876678442,NA,73.5476044369036,78.278450555319,65.1699278355256,73.90322665456,63.2952596931339,66.1423702781481,81.2348532294149,59.1339789551251,NA,97.256312616589,75.2686716655818,80.8915053630376,76.1826070244661,85.8479488369361,77.2408193902798,79.5839297888224,57.2372530271545,NA,85.5394154699994
28.1419494919464,"G10033","KG",2020-10-30,"High","Expensive","Medium","Long","Warm","Steam plant","Yes","Checked","Plastic","Rough",20.4950798210107,35.4152925662051,24.5255493585498,28.3405364606743,28.7411238277282,28.8490649450857,27.8871398434185,31.6774270111781,35.6675261457858,24.0868750373455,37.637060083557,42.3805224196909,38.0674347875768,24.3024125456782,34.7021604503069,52.5810521733034,39.9366961779529,31.5937431683562,35.9140853074443,46.5159065952886,34.3017875844035,43.1150889391348,42.0096554612256,24.9237597182383,31.748729514564,44.8076905334365,58.7073689473148,41.1992992654121,47.6248305457386,36.4825137607086
22.0236127698481,"G10034","HH",2020-11-06,"Medium","Fair","Fast","Long","Hot","Steam plant","No","Checked","Metal","Smooth",4.22635532382689,-0.924803373024995,4.00765807798715,5.350301135667,11.8485437656357,9.63126667951756,6.97109695563956,-3.24371407974498,-3.50336889796426,10.4854679443233,44.7093097003507,66.9095868527547,59.3889407998579,58.484318618519,59.7701080107311,70.180671579276,54.8751539318021,58.3720607206384,75.1560461603145,60.3752238782431,50.1840843644369,77.1543311314284,58.8210263936984,48.6670689939458,74.7670784540477,65.6143735147772,75.3741406030696,73.0591059792422,51.0344627309124,89.0841036361688
30.8196194496862,"G10035","HH",2020-11-13,"High","Fair","Medium","Short","Warm","Storage tanks","Yes",NA,"Ceramic","Smooth",37.5045239793035,47.4771182776598,36.5918818906386,NA,41.3855642239475,46.4997393800364,45.2842942493235,35.0390595984599,43.3767557921947,47.2858204114247,49.1432798433646,63.8508802151722,NA,78.1882295584946,78.1932876960442,83.5714127670607,95.3719095597932,80.2995920201381,80.7403535811723,NA,6.13705636352594,NA,10.4061664754639,22.7346490395568,32.9603603909779,35.814698579113,26.6278567967458,26.1585917877407,26.6842521528046,30.3319281412507
21.0020541749338,"G10036","KG",2020-11-20,"Medium","Cheap","Slow","Short","Warm","Steam plant","No","Under review","Wooden","Smooth",0.411313842894883,17.2815592770118,6.47306466500086,8.73331544095707,17.9029780899344,14.7980311174405,9.17394914429993,12.5328469071281,14.7540260835242,11.1365857892635,76.1204462440621,87.5494214724076,83.6222934107369,76.8805285007017,74.4038670788466,103.677210016316,78.2511494720842,87.3226945408061,77.8951671104089,79.3371101312021,-50.2328317565398,-27.1234536691994,-18.330657170625,-20.3541401445227,-10.6660007824128,-13.5590477842664,3.43349756036296,-15.7671847392447,-28.8485101561605,-33.587635703784
23.7154069832036,"G10037","HH",2020-11-28,"High","Cheap","Slow","Long","Warm","Control room","No","Under review","Ceramic","Rough",14.6923152072635,15.8735116521991,26.7056601187563,23.6224033095359,19.3925479996547,26.6581627566432,27.484270716215,23.2522344526203,14.6828355189028,7.7503526755043,96.427506805024,80.8116432272794,80.1521243932159,81.3365858377081,89.372110595273,84.0589043627733,90.6373678117622,74.0154579766049,87.9721906068953,89.8690357521012,-8.59960101120287,1.39174110011381,14.7477804865207,6.91598832092765,23.9868770036551,-6.70810903458766,27.9880424067215,8.51413844746228,1.78606210502344,14.167621243342
19.637050365703,"G10038","HH",2020-12-05,"High","Cheap","Fast","Long","Warm","Storage tanks","No","Under review","Plastic","Rough",9.94626712899996,9.82845609075311,11.4872078523758,8.77626137011628,5.2194548755258,6.79701443797088,8.57931070331974,11.0853578629933,8.94108335687597,3.70954726442771,56.1237514690063,83.7446366149937,67.1598807405599,63.0358633868171,60.6563890433359,58.4133735233428,67.1978888676731,66.3891364276981,67.4581958430198,58.0328659765959,95.052613405465,98.4518801374178,80.9776179753502,100.268717220944,106.665430468766,86.7666748956225,93.274921867914,75.205315544725,104.862250407053,104.806793573331
17.9999105450982,"G10039","KL",2020-12-12,"Medium","Expensive","Fast","Short","Warm","Steam plant","No","Uncertain","Plastic","Rough",13.6585759824256,16.5666130420826,25.6051238628491,20.9892249432882,13.5967691494431,20.350371469032,10.6527741551264,28.5512629337394,NA,21.1837856303531,78.3703507049742,80.6285690041301,69.47920651331,59.6016882059679,85.4293929543084,61.4654278844962,72.8215862840099,74.903007618608,86.3965015664857,81.8480019452284,-57.8405846485927,-36.4561711181456,-31.503620080026,-34.0217326746216,-32.6091498151537,-38.5804234849634,-42.4201075055756,-47.39635734024,-36.4229296981991,-30.8527422865115
33.2068853200362,"G10040","HH",2020-12-19,"High","Expensive","Medium","Long","Hot","Control room","Yes","Checked",NA,"Smooth",NA,NA,34.8743994121154,NA,35.602800837082,36.6661745353499,40.1977632767676,39.7201764293505,35.490009004597,NA,73.2082937688997,41.785595730739,57.9498815913938,42.7270651732817,58.2101140559448,51.3824677460614,54.3623745292567,53.1618945803036,57.258798931235,77.5379135878043,74.0915358802329,75.094127810273,69.9328564584399,75.2206347512144,67.5644992131891,75.6036781317245,84.2129591922162,99.4960660522833,68.6868099086573,73.3898436509534
15.50709116748,"G10041","KL",2020-12-26,"Medium","Expensive","Slow","Short","Warm","Steam plant","Yes","Uncertain",NA,"Textured",15.5298980064615,15.5105727978096,22.9350649398745,18.7665056601544,19.9131342921369,23.7235140091187,24.479703835781,15.7132714780147,11.6410915112076,18.1754148886937,71.0975950265084,81.8907968701341,77.6921573375899,84.160228883216,83.7361102420792,92.9267187074422,66.4405699293018,65.0389223833208,65.2961082958228,NA,44.063838351817,NA,NA,19.9241583157795,32.1284168298606,12.4196633384242,17.3189275195367,51.8218461877854,36.4934083065656,NA
29.4202049812854,"G10042","HH",2021-01-01,"Low","Cheap","Medium","Long","Hot","Storage tanks","Yes","Uncertain","Plastic","Textured",38.0389973538396,30.9728706051625,33.548014310287,28.1985913964945,27.2755697399328,29.1232930852936,18.899966880871,21.9883302141962,32.9892951469525,30.1490681136139,97.3077192352743,102.214261772282,77.1065735480682,81.0497158879706,83.058617783515,89.7680134389383,106.572443364805,93.3849490418914,78.6186195007367,96.7717041111405,23.5924511197043,22.1406266393572,32.4832158944009,42.2870960417039,34.899405126039,55.0767338588063,25.6917515030635,45.0390671162112,31.555421908992,35.9636872011528
22.3080119943899,"G10043","HH",2021-01-08,"Low","Expensive","Fast","Long","Hot","Control room","Yes","Under review","Plastic","Textured",38.3355994970765,29.0639108619151,41.1979190969901,35.1599897013092,40.2431365423231,31.4515658414556,28.5949599194147,34.4285407641749,36.1175128114402,42.4713702258734,48.5852637758093,45.148336642151,49.3669630424589,33.0724536012271,58.9973042519494,61.8826074920727,29.2815977213054,60.9482853778733,65.6047568991953,45.2913673180243,-7.79226066980274,-17.3156488848224,-26.1973083631101,-4.46229985999187,-25.6243590579595,-18.2815268033251,-28.0397303932894,-4.21582183895183,-17.8726970767375,-8.89440758454638
26.5184543679704,"G10044","HH",2021-01-16,"High","Expensive","Fast","Long","Warm","Storage tanks","Yes",NA,"Plastic",NA,7.17334890960876,7.32481015116528,9.24625699666025,2.11753756739094,3.38074938400867,7.61718573872555,12.8638632416123,7.62081171682091,9.50990694325745,NA,81.1452495787417,77.1556449507484,89.5875401351801,115.129050498393,90.1830431703122,NA,93.5842296594969,89.1564127504948,69.9893421977936,96.8753923306426,-26.4332890377508,NA,-30.6823574778395,-6.37804036884294,-43.5851842690059,-28.5298502516834,-30.9011315210489,-23.0151341504083,-15.7487378466736,-5.30173391579971
17.4670049127229,"G10045","HH",2021-01-23,"Medium","Fair","Fast","Long","Hot","Control room","No","Checked","Wooden","Rough",5.92854755944464,18.5438609909347,19.7699828908962,20.6781886894566,4.62481635011815,14.067948608409,11.0091478365416,24.2172275772516,NA,24.4120655921628,43.7536816643489,40.0078616236961,20.3717446581566,37.8830966866498,48.8709118338895,45.2104458225534,40.5431513299481,43.7023011373535,29.7515807482204,42.6065023433396,113.781386638681,121.562585232753,118.801836264916,98.7055908602207,114.966538957574,97.9565810687613,91.0516688841226,108.410112506581,104.806298849317,99.6665553405973
18.994392515674,"G10046","HH",2021-01-30,"Medium","Fair","Fast","Long","Warm","Storage tanks","Yes","Under review","Wooden","Rough",6.53407900242903,2.23832788392249,8.41796813869819,2.87484190664537,4.74661509443886,-2.26280133795861,-0.843692456152763,6.39046495204932,11.8427626564223,4.15328847422361,50.9510481581935,58.1973660320501,47.5006982625194,42.3506892049701,50.0946831485079,51.6587807168327,49.3657016440518,61.7218656516914,43.5552487695004,48.3604380422121,24.8188306632472,-5.20368854682744,36.2988614071807,26.6121457449804,18.367930667879,20.7970855397618,14.6645450502123,-1.27545383328058,6.15021450207191,13.4312726324954
12.1876118800585,"G10047","KG",2021-02-06,"Medium","Cheap","Slow","Short","Hot","Storage tanks","No","Checked","Ceramic","Smooth",4.15169853588672,9.66323305417755,6.86749049087905,14.3326030466936,11.5276753310161,4.38904176281146,10.2132547487791,0.0490589948142617,8.65393914869911,8.62665787673717,101.975837056477,91.2628070392261,75.2916119890709,95.2186514454097,81.4341139912628,80.8483466865848,80.5171241970303,89.0675229498117,75.0363822856111,65.2803808631132,70.2326379752182,84.8737385712931,74.3216796991632,102.145254028207,84.9074341059373,83.2916020418618,84.5014703099779,100.152307847479,93.8128292603119,92.3399307351114
16.7811296966659,"G10048","HH",2021-02-12,"Medium","Fair","Fast","Long","Warm","Control room","No","Checked","Plastic","Textured",15.0657054700776,19.5189128007165,16.2639582626183,7.65758096673784,11.867570299889,11.7886629975664,22.5443767466731,16.1759841632524,NA,23.8173212524901,64.8849884703351,70.7177566624807,68.885078860172,61.8856509725039,75.9566850174267,66.9851802732991,69.4326615349776,53.4775398881863,80.1180048843371,69.2337505594094,-53.3401912305729,-51.7852944078664,-71.5982479780048,-35.151083975766,-36.4861853132894,-42.2455212158336,-15.8901714852821,-29.8753250384682,-60.8504691927123,-37.2012489055393
13.1749030957519,"G10049","HH",2021-02-20,"Low","Expensive","Medium","Very Long","Warm","Steam plant","Yes","Checked","Wooden","Textured",22.9665345483589,14.2023891021358,21.9723176247294,15.8049952216348,15.1715755527044,25.9400643778887,24.6456636419888,19.1869237227043,29.3883605983466,23.9391088363655,70.985776209952,75.4546333004054,59.9598377982672,68.0158388621784,85.5092712093601,81.8254141703253,38.5335860498672,59.3966635157429,71.448278352009,68.1335447359399,90.4455770564771,100.760431747459,102.816522525518,82.3631394777754,96.6349756428269,89.9099656932657,78.1379635216728,77.8309506841211,108.80620702855,87.67921072293
23.3250895202166,"G10050","HH",2021-02-27,"High","Expensive","Fast","Short","Warm","Steam plant","No","Under review","Ceramic","Rough",28.3681943052501,27.3257059322021,29.7731258265076,32.0394721472956,39.182976049208,30.1443435683513,28.5214315963759,25.5224747099294,13.2886219785535,20.4046526949711,80.4497475312909,79.2025972365066,91.5229815844106,87.2291096244901,82.0584612163498,92.7657852217446,84.6565924433133,95.2842406176547,103.667425428592,70.9432844433991,-31.8461707559595,-28.6855354211397,-48.3079006195856,-49.5654763574142,-38.7456561634864,-45.8980383409094,-27.6583607123943,-24.9928735566892,-47.9716874449797,-34.5926955843497
27.9993579157216,"G10051","KL",2021-03-06,"Low","Cheap","Medium","Short","Hot","Control room","No","Under review","Wooden","Rough",36.5398592225505,45.0593609609776,36.3488381651943,37.2750720854096,36.9945931978825,37.6438301777946,37.5986554076628,32.0785681666289,41.5958598103459,37.7376213940446,110.801124538964,94.4294988322497,98.2037586290883,89.6776337188821,88.6360642198894,85.1162615872806,101.402678927325,88.8597077172843,94.0752184157468,100.015393912536,25.5856701348866,25.465589497108,53.7376390697653,40.655578147078,27.8438951192605,37.95533595367,61.4188840513709,30.6755539337851,17.2358280243071,38.1163039689944
34.3122156164249,"G10052","HH",2021-03-12,"Low","Cheap","Medium","Long","Hot","Steam plant","No","Under review","Wooden","Smooth",19.7652866060359,15.8710490266184,15.9000871266257,17.855958229889,18.5937477755658,17.1849872359467,23.3030811538771,14.540640696267,NA,23.482714570428,45.6173697089739,51.1333349223908,64.6806863408237,49.8164699495576,58.5407892693876,56.3093007835728,62.4707917522251,53.0209089818475,63.2920476359408,49.4235030337725,-26.6779022895776,-49.9246906248007,-50.9417792789993,-58.9683750856531,-61.9180854515396,-48.4324065945586,-44.6627025906273,-43.7511560471366,-54.2663269110073,-50.7040560948819
32.2677460073241,"G10053","HH",2021-03-19,"High","Fair","Medium","Short","Cold","Steam plant","Yes","Under review","Wooden","Smooth",31.5467664105348,19.5916584637136,33.0116645283143,36.8061188611579,20.4929676816933,23.0733679408507,22.6548115886352,21.6925639351231,29.2556396940784,23.6818893157567,54.117455154318,71.478773045898,55.7060309335999,68.5211686557069,69.3600520312588,50.2146023894198,54.8032979022858,63.3399783161578,55.8766879304607,79.148760218838,17.8214738254696,12.6677639922405,5.00230757378215,-2.48557889874952,21.5144099241365,22.3259890759599,25.0939825472037,34.6140330335869,46.0843418432606,17.8591333336913
26.032268218188,"G10054","HH",2021-03-27,"Low","Cheap","Medium","Long","Warm","Storage tanks","No","Under review","Wooden","Textured",24.5699490590332,32.5535657265697,23.5066067489093,27.7480794365582,26.7237030068265,25.3087631430363,32.1482289210118,28.238145014274,26.2650777091214,32.7304222725418,29.5190002309708,35.9160384853159,23.9246463003304,32.9490589327345,22.6750906940836,34.4332118983143,49.5944392851156,41.2966457500763,37.2362044036845,33.3740100740543,92.8446925391316,64.7181698127185,72.5972519137745,81.851129246336,86.8162929391409,85.2478300853252,99.4581987942888,95.3643233132333,105.558015580683,78.6101018188148
21.3417573551534,"G10055","HH",2021-04-02,"High","Expensive","Medium","Short","Warm","Storage tanks","Yes","Uncertain","Metal","Rough",7.24565517887222,22.4685928363741,5.70121755850014,7.55540571491018,18.4636599787878,2.23815325658916,23.0428173219288,18.9363285861683,1.94902932532153,14.3806314413269,91.3101410954792,102.503986619662,89.2479448065212,93.7328478953262,91.3984792582418,90.4860664005947,93.4886539465632,99.7588696170091,89.980813892898,90.8704559916232,-7.17975445167991,30.2265322011769,-9.39838454156021,44.812309635004,25.9807400285814,1.32072156296516,-3.23987174891433,23.6460692954811,-15.4821998116481,-7.93189108434705
13.350803761204,"G10056","HH",2021-04-10,"High","Expensive","Medium","Short","Warm","Storage tanks","Yes","Uncertain","Ceramic","Rough",-2.54233301895915,1.16428446230759,2.68795180050946,1.41910007409629,9.66132490345136,1.3755381826805,5.45310914800026,-5.80209177774395,-1.10913240121387,2.35433822683051,44.3557832192623,26.4677558589955,27.0743437004748,42.6939507797001,46.0329828602829,43.6374965888843,41.7048374552873,47.1869911152135,45.3669839928603,58.414272632944,-51.268302248291,-47.6391065414854,-49.8034069350751,-57.8397791116282,-57.8714466511607,-35.6261028915598,-58.612707721633,-51.1422839556969,-52.6186871759521,-48.4656876462867
8.88099423022434,"G10057","KL",2021-04-17,"Medium","Cheap","Medium","Very Long","Warm","Control room","No","Checked","Wooden","Rough",15.4899843726015,10.7789658428468,8.67829308631785,7.06353883388854,14.8912235732583,26.4292712393134,17.8879326123239,17.817747498715,NA,16.3575015128271,57.4056682682924,66.5562337801976,57.9155290598433,61.4674236761727,63.7927915992302,76.485270353099,68.7647492975915,66.4349219094028,68.6780138727526,52.7388535349497,45.8229644539595,40.1003161093796,32.611978625205,51.8478167155112,55.6483873610701,21.2313832066456,44.0600843381572,50.1407470663188,41.9712856272998,55.9079781593639
